name,job_title,academic_level,field_of_research,profile_url,university,orcid,title,doi,author_count,year,article_url,source,citation_percentile,journal_name,issn,quality_rank,impact_factor
Paul Kofman,Emeritus Professor,E,Finance,https://findanexpert.unimelb.edu.au/profile/7994,UNIMELB,0000-0003-0479-5026,Increasing correlations or just fat tails?,10.1016/j.jempfin.2007.01.001,4,2008,https://doi.org/10.1016/j.jempfin.2007.01.001,minerva,,Journal of Empirical Finance,0927-5398,,
Paul Kofman,Emeritus Professor,E,Finance,https://findanexpert.unimelb.edu.au/profile/7994,UNIMELB,0000-0003-0479-5026,"Diversification, fee income, and credit union risk",10.1007/s10693-005-1804-0,3,2005,https://doi.org/10.1007/s10693-005-1804-0,minerva,,Journal of Financial Services Research,0920-8550,,
Paul Kofman,Emeritus Professor,E,Finance,https://findanexpert.unimelb.edu.au/profile/7994,UNIMELB,0000-0003-0479-5026,Intraday REIT liquidity,10.1080/10835547.2005.12091153,4,2005,https://doi.org/10.1080/10835547.2005.12091153,minerva,,"Journal of Real Estate Research, The",0896-5803,,
Paul Kofman,Emeritus Professor,E,Finance,https://findanexpert.unimelb.edu.au/profile/7994,UNIMELB,0000-0003-0479-5026,Using Multiple Imputation in the Analysis of Incomplete Observations in Finance,10.1093/jjfinec/nbg013,1,2003,https://doi.org/10.1093/jjfinec/nbg013,minerva,,Journal of Financial Econometrics,1479-8409,,
Paul Kofman,Emeritus Professor,E,Finance,https://findanexpert.unimelb.edu.au/profile/7994,UNIMELB,0000-0003-0479-5026,Bayesian arbitrage threshold analysis,10.2307/1392294,3,1999,https://doi.org/10.2307/1392294,minerva,,Journal of business & economic statistics,1537-2707,,
Qi Zeng,Joint PhD Program Director (Finance),D,Finance,https://findanexpert.unimelb.edu.au/profile/25878,UNIMELB,0000-0003-1228-0794,Downside Risk Aversion and the Downside Risk Premium,10.1111/jori.12241,2,2018,https://doi.org/10.1111/jori.12241,minerva,,Journal of Risk and Insurance,0022-4367,,
Qi Zeng,Joint PhD Program Director (Finance),D,Finance,https://findanexpert.unimelb.edu.au/profile/25878,UNIMELB,0000-0003-1228-0794,Under weighting of Private Information by Top Analysts,10.1111/1475-679x.12152,3,2017,https://doi.org/10.1111/1475-679x.12152,minerva,,Journal of Accounting Research,0021-8456,,
Qi Zeng,Joint PhD Program Director (Finance),D,Finance,https://findanexpert.unimelb.edu.au/profile/25878,UNIMELB,0000-0003-1228-0794,Two Paths to Financial Distress,,3,2008,https://hdl.handle.net/11343/32264,minerva,,Proceedings of the 2008 European Financial Management Association,,,
Qi Zeng,Joint PhD Program Director (Finance),D,Finance,https://findanexpert.unimelb.edu.au/profile/25878,UNIMELB,0000-0003-1228-0794,Equilibrium stock return dynamics under alternative rules of learning about hidden states,10.1016/j.jedc.2003.09.003,3,2004,https://doi.org/10.1016/j.jedc.2003.09.003,minerva,,Journal of Economic Dynamics and Control,0165-1889,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Daily entry and exit triggers for open market repurchases,10.1111/jfir.12470,2,2026,https://doi.org/10.1111/jfir.12470,minerva,,Journal of Financial Research,0270-2592,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Loss aversion and high stakes,10.1111/acfi.12802,2,2022,https://doi.org/10.1111/acfi.12802,minerva,,Accounting and Finance,0810-5391,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Documenting the functional form of dynamic risk-taking behaviour in a real options context using sporting contests,10.1111/acfi.12298,3,2018,https://doi.org/10.1111/acfi.12298,minerva,,Accounting and Finance,0810-5391,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Narratives in managers' corporate finance decisions,10.1111/j.1467-629x.2010.00343.x,3,2010,https://doi.org/10.1111/j.1467-629x.2010.00343.x,minerva,,Accounting and Finance,0810-5391,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Managerial perspectives on corporate finance decisions,,3,2008,https://hdl.handle.net/11343/32261,minerva,,2008 AFAANZ Conference,,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,A Refutation of the Existence of the Other January Effect,,2,2007,https://hdl.handle.net/11343/27938,minerva,,International Review of Finance,1369-412X,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,An empirical investigation of whether Australian capital gains tax reforms influence individual investor behaviour,10.1016/j.pacfin.2006.12.001,2,2007,https://doi.org/10.1016/j.pacfin.2006.12.001,minerva,,Pacific Basin Finance Journal,0927-538X,,
Sean Pinder,"Joint Deputy Head of Department (Teaching and Learning), Finance Major Coordinator",D,Finance,https://findanexpert.unimelb.edu.au/profile/6726,UNIMELB,0000-0003-3083-6047,Australian evidence on the determinants and impact of takeover resistance,10.1111/j.1467-629x.2005.00140.x,2,2005,https://doi.org/10.1111/j.1467-629x.2005.00140.x,minerva,,Accounting and Finance,0810-5391,,
Zhuo Zhong,Associate Professor of Finance,D,Finance,https://findanexpert.unimelb.edu.au/profile/667468,UNIMELB,0000-0001-6251-2552,Nonstandard Errors,10.1111/jofi.13337,100,2024,https://doi.org/10.1111/jofi.13337,minerva,,Journal of Finance,0022-1082,,
