researcher_id,researcher_name,publication_id,relationship_source,researcher_match_method,researcher_match_confidence,requires_review,review_reason
uwa-finance-007,Frank Liu,uwa-pub-b20686dc7700ca2d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b20686dc7700ca2d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-f53846cffdbf588d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-017,Rui Zhong,uwa-pub-f53846cffdbf588d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-4787073fbb72672a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-42de81515b8dc4f3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-1c37baf51a8b723b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-bc5cad8d61ab118a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-b6067b0f2e54cb8c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b6067b0f2e54cb8c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-6741838077cd667e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-ee7b2711982efcd8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-cc6743b31dd62fe7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-015,Paul Gerrans,uwa-pub-cc6743b31dd62fe7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-bc2b9ded1acfdce5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-21a1d4cffe50c707,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-c25138b97e98af57,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-226b9160ab623c3d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-ed137f30723afe7a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-842107554267d0c9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-ad18dfbf4d76bb44,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-ba26e3f0041d77e1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-898ab17e77436465,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-f1f4139b85a74612,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-04ec20725e539eb6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-73a3514f1dce66f2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-bb1088192b928568,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-e81042d36ce49482,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-117cb44823477081,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-e5419113cebaea52,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-9802f9d2f4b56bef,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-f7c59d64270f82fa,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-4742928f38c675f3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-4742928f38c675f3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-d31ffaae321a7280,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-69c503c942a2f598,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-08f08f6cd5eeeadd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-f36d12b776122769,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-9c1292756aa80c4c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-7041c673ff1947aa,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-7041c673ff1947aa,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-b9c6ae79339fd1ca,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-51ad3a61a357b837,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-b39c71b469f8c495,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-aab2b67a2f48df43,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-75ac9e8dc5a92a63,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-50745e41ba92619f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-aa0c52519c02ea86,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-63933cf4443b9473,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-e94114228836c7ca,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-4414545b57f0ac34,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-dec4f0bfdfb51947,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-4aafe0f5486573ea,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-1a7571a70121a7ac,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-18feffcd25fa5560,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-007,Frank Liu,uwa-pub-039735bb5c226980,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-008,Gary Smith,uwa-pub-5223f6eceea9c19d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-008,Gary Smith,uwa-pub-64f79267f7010b7d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-008,Gary Smith,uwa-pub-cadaadccf1dbfec5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-008,Gary Smith,uwa-pub-c83b144bb6e7e23d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-a0b13f1e4855fd6f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-368d156396c89ebf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-4ef55559caee519a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-2d2884c6b32c90bc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-2d2884c6b32c90bc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-ae6fa1177c6ac65e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-625b3582ad9ca670,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-017,Rui Zhong,uwa-pub-625b3582ad9ca670,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-9adc7bcb038ec427,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-017,Rui Zhong,uwa-pub-9adc7bcb038ec427,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-c0df2a9e426350f8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-c0df2a9e426350f8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-a07d744aec82879a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-70555c90c249d938,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-70555c90c249d938,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-c3ea552cc041e243,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-c3ea552cc041e243,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-6e35382983b34ce6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-fab4cb2396e075d6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-fbfe86fe3eb010e8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-fbfe86fe3eb010e8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-5d63fbf6eba75662,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-bbfd7eea64eea456,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-5409d00c78bbbc3c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-5409d00c78bbbc3c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-1b03189a5546032d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-22cf50658f0db59a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-8de3fdfa1da5a01f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-8de3fdfa1da5a01f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-11210f87985af700,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-7c06f27ff1e9b07c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-6d06e7dd8ed0ba88,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-c4678108d26b5ebb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-9341f25c9978cdce,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-413c423741574455,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-ba339ba0ed1f5bf4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-33553bf7e1b531d5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-6c3b6f04e36c78ab,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-7cf253be84515570,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-2b680e0bb7581890,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-48146b21d02dc12f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-ad155528c2f63cfc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-26182f7ad5e115c1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-a6667b21df219180,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-235679e735ba96a7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-44d0d28fb42a4fd5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-ef15d69263b4d04b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-084fb46608d9c699,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-009,Joey Yang,uwa-pub-0ed256d0a3fffe34,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-577d23d1d80b41c4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-3d096d0c02940f11,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-023,Yuanji Wen,uwa-pub-3d096d0c02940f11,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-3ac5890842c565e4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3ac5890842c565e4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-62e7aa41bee76479,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-d36d554e98d06b52,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-b956a86e74a3fbe7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b956a86e74a3fbe7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-d6788c285064a406,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-a09e6898c0989a81,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-3638c50e45a4dada,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-0f50ff3e3ab57a3d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-023,Yuanji Wen,uwa-pub-0f50ff3e3ab57a3d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-0b54f8960d444281,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-94d39320546d87f1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-8d2cf0fe3e789620,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-985147ea8917eafd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-07043d6d63f2e416,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-0aa821afde93b881,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-72bafce049e888e3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-b3ca8068fad098a3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-2ffb3fb4175e4845,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-89f52ab18465c790,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-a1e52119f09d9899,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-023b2525373ce36e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-c973c1265b2ce679,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-0b2aa4d677212983,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-73a9b1db171e17a2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-a1c1a7c6892b282f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-c91598544d189015,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-ec3d6ab1dc9cc9ee,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-a42b5da5f449490b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-5ba2110af1a71617,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-168d1f871c111f03,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-e37aef7fc6c3a13f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-d5f0cd93939c3496,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-010,Kam Chan,uwa-pub-4b333100f519f037,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-1f867dd853ac6186,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-0d739b245ce686c6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-576b9a09e73e4fa4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-93ae4d8e8a7b322e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-012,Lai Hoang,uwa-pub-405d24a968769255,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-d729c30e08dc1b0e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-d729c30e08dc1b0e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-21f5714ee11e8e33,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-21f5714ee11e8e33,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3aa1412f4cf33f94,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-1a61b8ac51fadbfd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-023,Yuanji Wen,uwa-pub-1a61b8ac51fadbfd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-faa737e1d8f56ec8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3d0ab4295125afd9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-9cc26e337dfc90b9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-2cdc823477a755cc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-36923c4948f1241d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-cd9dd774b8d7b178,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-ddc28254139c1878,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-ce436a7243387671,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-feb0a059317f35ee,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-15b805f0b7a6b206,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-bc8f1bb6c367113e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-8c3343da7cc248ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-de8b8d030a619350,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3348079e3baa3e4a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3ea5508cad1dd4e1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-f752739c23257d8f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-956418c3da324ae6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-6188a1334a25e144,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-879ca038399a2615,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-bcac99a3de268002,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-ad0c8b7f9c008f7a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b9240eb1ac2d3bcf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-12d574b517c6ccdd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3b1583260302a297,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-bea3e557a5a13a06,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-113ff528915c0c96,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-3775d6df73ab0252,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-dcfe24641423943c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-22c50624bcd39086,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-f82a1263b928398a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-4179c11fb3044bb6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b96d1db3f9865d38,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-864a73391cdf9539,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-102c657c4be14904,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-388fc5795622b284,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-39173a45ea3b0bc5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-6b43a1e2f261f1b6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-d4b34671cd252118,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-bc12b3c007d35c91,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-8733b50b38d22562,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b1fa7b763ccdb624,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-96dc5dc6c7155740,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-a8510aaa7841206c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b4b8b81679e14f40,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-63dff2206e6cbed0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-35696237bb399328,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-2bcdc4fe60ba5113,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-4d6a8b0c450be58e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-bab5b9f0b74a2d15,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-5d3cec90ba0c4306,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-eaec699e78278b32,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-2bbed45bbdde01f8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-6eeb52634f28b844,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-ffd3deb3ce29386f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-ad5d5e2de3b3bd4f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-f207b24239f40c48,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-82082f9d28b28fc2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-99a755e3c9458b4b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-b5c24e20f5f776c1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-1796c265b0fbfee9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-013,Lee Smales,uwa-pub-f2a19724d7c713ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-efddad4938eca5a8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-7f58ab5995bed8a2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-020,Vincent Chong,uwa-pub-7f58ab5995bed8a2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-833149bd405733ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-168bdfea6ed93727,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-c804b59d202c55ab,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-706746aaf82e61cd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-8ffd126780c07413,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-6272d4f38cfa3240,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-2ef321030d800cff,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-014,Mosharraf Hossain,uwa-pub-ba9884ddc14d67e7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-finance-015,Paul Gerrans,uwa-pub-08b1b72900723469,official personal Pure publications feed,profile_feed_membership,high,false,
